CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalProfit,ProfitMargin,AggregatorDependence,CostBurden,RevenueQuality,Raw_Scale_Signal,Expansion_Headroom,Cluster,GPI,GPI_Category,Cluster_Label,Recommendation
Pizza,26558,Top Pizza Kitchen,QSR,South Auckland,1.05,35.55,1184,244,8674.2,329,188,423,11695.95,6683.4,15037.65,0.232291806,0.425341091,0.32,8,2.36,998.28,2969.76,261.6,149.49,4150.12,0.26,0.35,0.2,0.45,42091.0,7531.0,0.1789218597800004,0.55,0.657632897,6.360672115179016,1243.2,8.4,3,0.40491598839590515,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25427,Lucky Pizza Bistro,QSR,North Shore,1.03,44.82,700,135,6050.7,198,113,254,8874.36,5064.66,11384.28,0.221595378,0.442231499,0.28,8,2.36,599.44,2034.08,498.5,284.5,3227.65,0.24,0.35,0.2,0.45,31374.0,6045.0,0.1926754637598011,0.55,0.663826877,8.635714285714286,721.0,8.24,3,0.3361200065424582,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,26357,Classic Pizza House,QSR,CBD,0.99,38.57,1817,419,16160.83,489,280,629,18860.73,10799.6,24260.53,0.274983283,0.411861554,0.31,11,3.25,2044.25,5060.85,59.51,34.07,5553.06,0.3,0.35,0.2,0.45,70082.0,10707.0,0.1527781741388659,0.55,0.686844837,5.892654176536058,1798.83,10.89,3,-0.2083183831052249,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,25791,Classic Pizza Bistro,Ghost Kitchen,South Auckland,1.05,46.18,1554,45,2078.1,528,302,679,24383.04,13946.36,31356.22,0.26082389,0.285453698,0.31,5,1.48,1004.92,942.88,3504.39,2004.4,13222.1,0.03,0.35,0.2,0.45,71764.0,19674.0,0.2741485981829329,0.55,0.5462775879999999,12.660182264087844,1631.7,5.25,3,0.807721880325375,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25753,Urban Pizza Kitchen,QSR,West Auckland,1.04,38.52,799,179,6895.08,217,124,279,8358.84,4776.48,10747.08,0.227842675,0.371170261,0.32,10,2.95,823.05,2764.84,676.96,386.83,3486.39,0.29,0.35,0.2,0.45,30777.0,7315.0,0.2376774864346752,0.55,0.599012936,9.15533677746369,830.96,10.4,3,0.6913030511653251,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25147,King Pizza Eatery,QSR,CBD,0.99,36.78,1208,264,9709.92,330,189,425,12137.4,6951.42,15631.5,0.233279584,0.399572163,0.27,12,3.54,1504.5,3564.98,1179.13,675.32,4234.58,0.28,0.35,0.2,0.45,44430.0,9654.0,0.2172856178257934,0.55,0.632851747,7.991765023632682,1195.92,11.88,3,0.10768991800614813,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,26576,King Pizza Kitchen,Full-service,North Shore,1.03,39.31,713,250,9827.5,162,93,208,6368.22,3655.83,8176.48,0.365208661,0.481922785,0.31,17,5.02,1044.16,1502.32,-1000.65,-574.45,205.77,0.54,0.35,0.2,0.45,28028.0,133.0,0.0047452547452547,0.55,0.847131446,0.186535964035964,734.39,17.51,3,-0.06961475529887678,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,25231,Top Pizza House,Full-service,CBD,0.99,30.58,1608,459,14036.22,402,230,517,12293.16,7033.4,15809.86,0.37593186,0.479613356,0.32,3,0.89,460.13,2027.6,-2158.01,-1234.68,1823.68,0.4,0.35,0.2,0.45,49173.0,459.0,0.0093343908242328,0.55,0.855545216,0.2854456714050393,1591.92,2.97,3,-1.2691500582927915,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,26645,Urban Pizza Tavern,Cafe,North Shore,1.03,45.34,666,172,7798.48,173,99,222,7843.82,4488.66,10065.48,0.224250628,0.428476973,0.29,11,3.25,721.5,2708.2,449.23,257.08,2773.96,0.35,0.35,0.2,0.45,30196.0,6188.0,0.2049278050072857,0.55,0.652727601,9.291426679030335,685.98,11.33,3,0.5653844373611141,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25757,Top Pizza Kitchen,Cafe,South Auckland,1.05,38.02,1872,386,14675.72,520,297,669,19770.4,11291.94,25435.38,0.210788026,0.40931863,0.33,12,3.54,2368.26,5575.21,986.41,563.39,7294.47,0.26,0.35,0.2,0.45,71173.0,14419.0,0.202590870133337,0.55,0.620106656,7.702504882469476,1965.6,12.6,3,0.7578088293016729,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25314,Lucky Pizza Eatery,QSR,South Auckland,1.05,38.23,1116,186,7110.78,326,186,418,12462.98,7110.78,15980.14,0.217746736,0.420422326,0.32,3,0.89,372.02,2572.9,521.34,297.45,5410.09,0.2,0.35,0.2,0.45,42665.0,8802.0,0.206304933786476,0.55,0.638169062,7.887037618656978,1171.8,3.1500000000000004,3,0.27305814518512606,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,26635,Urban Pizza Eatery,Ghost Kitchen,South Auckland,1.05,33.14,1066,60,1988.4,352,201,453,11665.28,6661.14,15012.42,0.266349605,0.24646977,0.31,14,4.13,1870.89,968.71,2066.86,1180.22,5442.87,0.06,0.35,0.2,0.45,35327.0,9659.0,0.2734169332238798,0.55,0.512819375,9.061037167039377,1119.3,14.7,3,1.1049395841685072,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26287,Lucky Pizza Diner,Full-service,North Shore,1.03,37.66,784,250,9415.0,187,107,240,7042.42,4029.62,9038.4,0.356693006,0.507279146,0.31,7,2.07,496.8,1280.7,-1225.18,-701.04,732.67,0.47,0.35,0.2,0.45,29525.0,87.0,0.0029466553767993,0.55,0.863972152,0.1109710414902624,807.52,7.21,3,-0.626743845297922,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,25924,King Pizza Corner,Full-service,North Shore,1.03,37.23,1287,423,15748.29,302,173,389,11243.46,6440.79,14482.47,0.396817928,0.530299018,0.27,16,4.72,1836.08,1147.78,-2216.28,-1269.59,-780.55,0.49,0.35,0.2,0.45,47915.0,-3119.0,-0.065094438067411,0.55,0.927116946,-2.423465929249713,1325.61,16.48,3,-0.4287017574919318,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,26086,Top Pizza House,QSR,South Auckland,1.05,42.92,1520,304,13047.68,426,243,547,18283.92,10429.56,23477.24,0.258586944,0.380055402,0.3,12,3.54,1936.38,4714.88,1121.86,639.93,6547.3,0.25,0.35,0.2,0.45,65238.0,13024.0,0.1996382476470768,0.55,0.6386423459999999,8.56847358901254,1596.0,12.6,3,0.8004696961149178,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25966,Classic Pizza House,Cafe,CBD,0.99,35.69,1155,273,9743.37,309,176,397,11028.21,6281.44,14168.93,0.22183819,0.38376959,0.33,10,2.95,1171.15,3842.71,710.13,404.48,4416.97,0.31,0.35,0.2,0.45,41222.0,9374.0,0.2274028431420115,0.55,0.6056077799999999,8.11600747173839,1143.45,9.9,3,0.03182054357402214,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,26453,King Pizza Cafe,Full-service,South Auckland,1.05,34.03,1597,532,18103.96,373,213,479,12693.19,7248.39,16300.37,0.352824208,0.478757399,0.31,9,2.66,1274.14,3049.04,-1797.12,-1026.24,1471.14,0.5,0.35,0.2,0.45,54346.0,1697.0,0.0312258491885327,0.55,0.831581607,1.062615647885769,1676.85,9.45,3,-0.1698661492253376,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,25684,Lucky Pizza Cafe,Ghost Kitchen,South Auckland,1.05,32.73,579,16,523.68,197,113,253,6447.81,3698.49,8280.69,0.297161237,0.348697689,0.33,5,1.48,374.44,185.46,155.66,89.29,2558.09,0.03,0.35,0.2,0.45,18951.0,2988.0,0.1576697799588412,0.55,0.645858926,5.160531898052873,607.95,5.25,3,0.12141966991906777,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,26091,King Pizza Grill,Full-service,CBD,0.99,35.31,1086,357,12605.67,255,146,328,9004.05,5155.26,11581.68,0.394978213,0.50199599,0.32,12,3.54,1161.12,1298.71,-1953.65,-1118.56,32.09,0.49,0.35,0.2,0.45,38347.0,-1741.0,-0.0454012047878582,0.55,0.896974203,-1.6031165410592747,1075.14,11.88,3,-1.0238820026120667,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,26631,Lucky Pizza Corner,Full-service,West Auckland,1.04,38.6,1471,449,17331.4,358,204,460,13818.8,7874.4,17756.0,0.352456971,0.523055132,0.3,17,5.02,2309.2,2157.55,-2425.37,-1382.05,-98.79,0.44,0.35,0.2,0.45,56781.0,-1749.0,-0.0308025571934273,0.55,0.8755121029999999,-1.188978707666297,1529.84,17.68,3,-0.1079062283336063,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,26063,Classic Pizza Diner,QSR,North Shore,1.03,43.18,1682,325,14033.5,475,271,611,20510.5,11701.78,26382.98,0.25860716,0.377645603,0.3,13,3.84,2346.24,5104.65,1307.49,745.96,7250.5,0.24,0.35,0.2,0.45,72629.0,14409.0,0.1983918269561745,0.55,0.636252763,8.566559087967615,1732.46,13.39,3,0.6193475625911515,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25217,Urban Pizza Kitchen,Cafe,West Auckland,1.04,32.22,708,179,5767.38,185,106,238,5960.7,3415.32,7668.36,0.24698731,0.444379509,0.28,14,4.13,982.94,1780.0,170.67,97.79,1383.77,0.34,0.35,0.2,0.45,22812.0,3432.0,0.1504471330878485,0.55,0.691366819,4.847406628090478,736.32,14.56,3,0.47340832910110264,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25326,Top Pizza Cafe,QSR,South Auckland,1.05,42.59,1591,357,15204.63,432,247,555,18398.88,10519.73,23637.45,0.23504476,0.44542568,0.31,17,5.02,2786.1,4858.33,175.33,100.25,4766.76,0.29,0.35,0.2,0.45,67761.0,9901.0,0.1461164976904118,0.55,0.68047044,6.2231016366346426,1670.5500000000002,17.85,3,0.8274493641265165,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26661,Classic Pizza Kitchen,Full-service,South Auckland,1.05,42.96,1800,600,25776.0,420,240,540,18043.2,10310.4,23198.4,0.365962669,0.532778966,0.28,14,4.13,2230.2,2610.04,-3225.07,-1842.9,118.83,0.5,0.35,0.2,0.45,77328.0,-2339.0,-0.0302477757086695,0.55,0.8987416349999999,-1.2994444444444446,1890.0,14.7,3,-0.16157213556214717,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,26446,Urban Pizza Kitchen,Full-service,West Auckland,1.04,37.32,1324,364,13584.48,336,192,432,12539.52,7165.44,16122.24,0.366639859,0.52360003,0.28,14,4.13,1784.16,1491.03,-2134.73,-1219.84,-14.58,0.38,0.35,0.2,0.45,49412.0,-1878.0,-0.0380069618716101,0.55,0.8902398890000001,-1.4184198170484903,1376.96,14.56,3,-0.30326819244441705,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,26273,Urban Pizza Diner,Cafe,North Shore,1.03,31.9,1628,457,14578.3,410,234,527,13079.0,7464.6,16811.3,0.217616391,0.397422545,0.31,7,2.07,1090.89,5612.08,980.42,559.55,5380.81,0.39,0.35,0.2,0.45,51933.0,12533.0,0.2413301754183274,0.55,0.615038936,7.698432595844646,1676.84,7.21,3,0.33645993443943595,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26098,Classic Pizza Grill,Full-service,CBD,0.99,42.03,1375,439,18451.17,328,187,421,13785.84,7859.61,17694.63,0.373272623,0.517080234,0.33,13,3.84,1616.64,2023.12,-3037.75,-1731.89,323.53,0.47,0.35,0.2,0.45,57791.0,-2423.0,-0.0419269436417435,0.55,0.8903528570000001,-1.76218944126248,1361.25,12.87,3,-0.972428315819406,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,25574,Lucky Pizza Kitchen,Cafe,South Auckland,1.05,42.64,974,194,8272.16,273,156,351,11640.72,6651.84,14966.64,0.220691327,0.351094516,0.27,11,3.25,1140.75,3542.26,1841.73,1052.42,5268.18,0.25,0.35,0.2,0.45,41531.0,11705.0,0.281837663432135,0.55,0.571785843,12.017557968746235,1022.7,11.55,3,1.1240130118827252,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26436,Lucky Pizza Diner,Cafe,West Auckland,1.04,39.72,629,133,5282.76,174,99,223,6911.28,3932.28,8857.56,0.254427243,0.357616775,0.32,18,5.31,1184.13,2049.48,469.66,267.22,2252.21,0.27,0.35,0.2,0.45,24984.0,5039.0,0.2016890810118475,0.55,0.612044018,8.011090297790584,654.16,18.72,3,0.9892777672203033,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26546,Top Pizza Tavern,QSR,North Shore,1.03,39.02,1525,254,9911.08,445,254,572,17363.9,9911.08,22319.44,0.245379131,0.369287445,0.29,8,2.36,1349.92,3819.07,1655.36,944.86,7250.51,0.2,0.35,0.2,0.45,59506.0,13670.0,0.2297247336403051,0.55,0.614666576,8.963859106644708,1570.75,8.24,3,0.4374194537813859,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26426,Top Pizza House,QSR,South Auckland,1.05,37.63,1638,378,14224.14,441,252,567,16594.83,9482.76,21336.21,0.227269723,0.43024826,0.28,17,5.02,2846.34,4871.51,1036.88,592.5,4460.93,0.3,0.35,0.2,0.45,61638.0,10962.0,0.1778448359778059,0.55,0.657517983,6.692301177844836,1719.9,17.85,3,0.92490212432851,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26347,Classic Pizza Kitchen,QSR,North Shore,1.03,39.53,1330,274,10831.22,370,211,475,14626.1,8340.83,18776.75,0.231074647,0.390396465,0.3,12,3.54,1681.5,4099.93,1148.57,655.0,5426.04,0.26,0.35,0.2,0.45,52575.0,11330.0,0.2155016642891108,0.55,0.621471112,8.51878078934855,1369.9,12.36,3,0.5999118699154403,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25551,Classic Pizza Tavern,Cafe,South Auckland,1.05,36.52,1788,492,17967.84,454,259,583,16580.08,9458.68,21291.16,0.233950318,0.372183836,0.3,3,0.89,518.87,7076.92,1556.3,887.85,7866.99,0.38,0.35,0.2,0.45,65298.0,17388.0,0.2662868694293853,0.55,0.606134154,9.724796471561152,1877.4,3.1500000000000004,3,0.511358862405101,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26373,Lucky Pizza Kitchen,Cafe,CBD,0.99,30.09,1083,237,7131.33,296,169,381,8906.64,5085.21,11464.29,0.252854062,0.350219597,0.3,14,4.13,1573.53,2830.61,863.29,492.89,2976.95,0.28,0.35,0.2,0.45,32587.0,7164.0,0.2198422683892349,0.55,0.603073659,6.61505385583208,1072.17,13.86,3,0.14060180830731386,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,25271,Lucky Pizza House,Ghost Kitchen,South Auckland,1.05,38.09,1560,45,1714.05,530,303,682,20187.7,11541.27,25977.38,0.265133102,0.255467749,0.29,6,1.77,1207.14,821.71,3823.53,2185.91,11246.39,0.03,0.35,0.2,0.45,59420.0,18078.0,0.3042409962975429,0.55,0.520600851,11.588539548973412,1638.0,6.300000000000001,3,0.8698473719988122,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25095,Urban Pizza Cafe,Cafe,CBD,0.99,38.96,1150,244,9506.24,317,181,408,12350.32,7051.76,15895.68,0.219332031,0.447013896,0.3,18,5.31,2166.48,3171.8,415.64,237.32,3137.18,0.27,0.35,0.2,0.45,44804.0,6962.0,0.1553879117935898,0.55,0.6663459270000001,6.053913043478261,1138.5,17.82,3,0.1759278777945667,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,25946,Urban Pizza Bistro,QSR,West Auckland,1.04,45.29,1315,295,13360.55,357,204,459,16168.53,9239.16,20788.11,0.27559602,0.386526605,0.29,16,4.72,2166.48,4514.23,774.11,442.35,4857.35,0.29,0.35,0.2,0.45,59556.0,10588.0,0.1777822553563033,0.55,0.6621226250000001,8.051758345086977,1367.6,16.64,3,0.8274367795113013,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25649,Classic Pizza Kitchen,QSR,South Auckland,1.05,39.19,724,162,6348.78,197,112,253,7720.43,4389.28,9915.07,0.213539249,0.405171946,0.31,8,2.36,597.08,2420.72,550.38,312.91,3183.43,0.29,0.35,0.2,0.45,28374.0,6467.0,0.2279199266934517,0.55,0.6187111949999999,8.932181927116375,760.2,8.4,3,0.6604448405257952,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25934,Urban Pizza Grill,Cafe,North Shore,1.03,45.2,1890,390,17628.0,525,300,675,23730.0,13560.0,30510.0,0.203595287,0.379665743,0.33,11,3.25,2193.75,7346.27,2058.32,1176.18,10520.96,0.26,0.35,0.2,0.45,85428.0,21102.0,0.2470150302008709,0.55,0.5832610300000001,11.165079365079364,1946.7,11.33,3,0.7658123322793458,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26476,Lucky Pizza Corner,Full-service,CBD,0.99,31.94,1747,590,18844.6,405,231,521,12935.7,7378.14,16640.74,0.351937074,0.474660008,0.33,12,3.54,1844.34,3267.71,-2025.69,-1155.4,1041.21,0.51,0.35,0.2,0.45,55799.0,1128.0,0.0202154160468825,0.55,0.826597082,0.645680388537429,1729.53,11.88,3,-0.7496378693413954,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,26599,Lucky Pizza Cafe,Full-service,CBD,0.99,35.67,2087,627,22365.09,511,292,657,18227.37,10415.64,23435.19,0.355992888,0.526625352,0.3,12,3.54,2325.78,2625.25,-3328.65,-1902.09,425.08,0.43,0.35,0.2,0.45,74443.0,-2180.0,-0.0292841502894832,0.55,0.88261824,-1.0445656408258668,2066.13,11.88,3,-0.9561688226243037,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,25317,King Pizza Cafe,Full-service,West Auckland,1.04,34.87,1919,528,18411.36,487,278,626,16981.69,9693.86,21828.62,0.379930014,0.527670208,0.3,6,1.77,1108.02,1701.21,-3525.4,-2012.45,908.94,0.38,0.35,0.2,0.45,66916.0,-2928.0,-0.0437563512463386,0.55,0.907600222,-1.52578396795983,1995.76,6.24,3,-0.7655165609719773,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,25062,Urban Pizza Diner,QSR,North Shore,1.03,35.16,1061,184,6469.44,307,175,395,10794.12,6153.0,13888.2,0.23208346,0.375091242,0.27,17,5.02,1982.9,2541.36,1325.79,755.74,3472.74,0.21,0.35,0.2,0.45,37305.0,8096.0,0.2170218469374078,0.55,0.607174702,7.63048813831926,1092.83,17.51,3,0.8271964300089937,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26598,Urban Pizza House,QSR,West Auckland,1.04,43.02,1189,245,10539.9,330,189,425,14196.6,8130.78,18283.5,0.207849491,0.381716514,0.29,5,1.48,629.0,4325.93,1709.75,979.22,6875.17,0.26,0.35,0.2,0.45,51151.0,13890.0,0.2715489433246661,0.55,0.589566005,11.68203554182714,1236.56,5.2,3,0.6334695289671656,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26642,Lucky Pizza Bistro,Full-service,North Shore,1.03,31.93,2228,722,23053.46,527,301,678,16827.11,9610.93,21648.54,0.380396652,0.472655459,0.27,10,2.95,2000.1,3387.66,-2070.61,-1182.65,1181.11,0.48,0.35,0.2,0.45,71140.0,1316.0,0.0184987348889513,0.55,0.853052111,0.590664605004217,2294.84,10.3,3,-0.40012935934455574,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,26495,King Pizza Diner,QSR,South Auckland,1.05,43.36,816,152,6590.72,232,133,299,10059.52,5766.88,12964.64,0.244136251,0.372446544,0.29,6,1.77,529.23,2527.0,939.73,538.73,4441.64,0.23,0.35,0.2,0.45,35382.0,8447.0,0.2387372110112486,0.55,0.616582795,10.35164546944774,856.8000000000001,6.300000000000001,3,0.6534007071691095,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25335,Classic Pizza House,QSR,CBD,0.99,33.29,1294,283,9421.07,354,202,455,11784.66,6724.58,15146.95,0.245935179,0.392003785,0.33,18,5.31,2416.05,3411.0,377.83,215.6,3068.07,0.28,0.35,0.2,0.45,43077.0,7072.0,0.1641711354086867,0.55,0.6379389639999999,5.465257097755183,1281.06,17.82,3,0.16204260663844328,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,26184,Urban Pizza House,Full-service,South Auckland,1.05,43.67,1837,628,27424.76,423,242,544,18472.41,10568.14,23756.48,0.397812515,0.542134725,0.29,15,4.43,2409.92,1646.93,-4247.68,-2430.11,-983.28,0.52,0.35,0.2,0.45,80222.0,-6014.0,-0.0749669666674976,0.55,0.93994724,-3.2738074343696244,1928.85,15.75,3,-0.3176502273226759,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,26484,King Pizza Diner,Full-service,West Auckland,1.04,37.47,1106,321,12027.87,275,157,353,10304.25,5882.79,13226.91,0.391800411,0.495386693,0.33,4,1.18,416.54,1356.9,-2237.95,-1277.67,1075.63,0.41,0.35,0.2,0.45,41442.0,-1083.0,-0.0261329086434052,0.55,0.887187104,-0.9792000868683944,1150.24,4.16,3,-0.8059536166212329,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,26283,King Pizza Eatery,Cafe,CBD,0.99,33.83,1058,274,9269.42,274,157,353,9269.42,5311.31,11941.99,0.26670686,0.398674989,0.3,4,1.18,416.54,3101.72,320.89,183.87,3579.47,0.35,0.35,0.2,0.45,35792.0,7186.0,0.2007711220384443,0.55,0.665381849,6.792087058560572,1047.42,3.96,3,-0.4193752401898187,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,26673,King Pizza Kitchen,QSR,North Shore,1.03,31.05,1897,391,12140.55,527,301,678,16363.35,9346.05,21051.9,0.21674624,0.377016343,0.33,16,4.72,3200.16,4931.95,1247.5,712.52,5351.91,0.26,0.35,0.2,0.45,58902.0,12244.0,0.2078707004855522,0.55,0.593762583,6.454385250076399,1953.91,16.48,3,0.6850191765702165,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25948,King Pizza Eatery,Cafe,West Auckland,1.04,46.27,2074,514,23782.78,546,312,702,25263.42,14436.24,32481.54,0.214185018,0.367701809,0.29,6,1.77,1242.54,9943.89,3236.58,1849.47,12338.42,0.33,0.35,0.2,0.45,95964.0,27368.0,0.2851902796882164,0.55,0.5818868269999999,13.195754241173775,2156.96,6.24,3,0.805394799720152,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26568,Top Pizza Grill,Ghost Kitchen,West Auckland,1.04,35.23,1119,63,2219.49,370,211,475,13035.1,7433.53,16734.25,0.283086202,0.206905945,0.33,5,1.48,703.0,1131.96,2346.42,1338.09,7831.6,0.06,0.35,0.2,0.45,39422.0,12648.0,0.3208360813758815,0.55,0.489992147,11.303055146872303,1163.76,5.2,3,0.7218520573439337,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26691,Classic Pizza Bistro,Cafe,South Auckland,1.05,43.57,1042,258,11241.06,274,157,353,11938.18,6840.49,15380.21,0.276894396,0.436961538,0.3,17,5.02,1772.06,3216.56,-165.41,-94.78,2628.9,0.33,0.35,0.2,0.45,45400.0,5585.0,0.1230176211453744,0.55,0.7138559339999999,5.359877753303965,1094.1,17.85,3,0.7268368504197604,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,25491,Classic Pizza Tavern,Ghost Kitchen,South Auckland,1.05,39.37,517,19,748.03,174,100,224,6850.38,3937.0,8818.88,0.292274128,0.23113932,0.28,9,2.66,595.84,356.5,1346.69,773.96,3607.12,0.04,0.35,0.2,0.45,20354.0,6084.0,0.2989093052962562,0.55,0.523413448,11.768059349513608,542.85,9.45,3,1.0360071712895809,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26085,King Pizza Eatery,Full-service,West Auckland,1.04,42.38,1695,484,20511.92,424,242,545,17969.12,10255.96,23097.1,0.365433915,0.508302149,0.31,11,3.25,1771.25,2589.92,-3301.58,-1884.39,1145.08,0.4,0.35,0.2,0.45,71834.0,-1451.0,-0.0201993484979257,0.55,0.873736064,-0.8560483893420943,1762.8,11.44,3,-0.3978114738311627,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,26129,Urban Pizza Grill,QSR,West Auckland,1.04,36.23,859,182,6593.86,237,135,305,8586.51,4891.05,11050.15,0.209692816,0.398816181,0.33,6,1.77,539.85,2581.44,527.99,300.76,3786.18,0.27,0.35,0.2,0.45,31122.0,7196.0,0.2312190733243364,0.55,0.6085089969999999,8.37706702654071,893.36,6.24,3,0.41097890541258497,High Potential,Scalable Self-delivery Leaders,Expand
Pizza,26451,King Pizza Grill,Cafe,CBD,0.99,41.53,874,196,8139.88,237,136,305,9842.61,5648.08,12666.65,0.22142045,0.376416661,0.3,10,2.95,899.75,3273.56,1005.55,577.02,4194.31,0.29,0.35,0.2,0.45,36297.0,9050.0,0.2493319007080475,0.55,0.597837111,10.354753836405212,865.26,9.9,3,0.20804821492189468,Medium Potential,Scalable Self-delivery Leaders,Expand
Pizza,25954,Lucky Pizza Cafe,QSR,CBD,0.99,30.41,880,170,5169.7,248,142,320,7541.68,4318.22,9731.2,0.205783533,0.407764682,0.32,5,1.48,473.6,1997.84,501.16,286.95,3287.04,0.24,0.35,0.2,0.45,26761.0,6073.0,0.2269347184335413,0.55,0.613548215,6.901084787563993,871.2,4.95,3,-0.30206822298901626,Low Potential,Scalable Self-delivery Leaders,Expand
Pizza,25310,Classic Pizza Eatery,Cafe,North Shore,1.03,37.34,859,188,7019.92,235,134,302,8774.9,5003.56,11276.68,0.249307421,0.364222071,0.29,17,5.02,1516.04,2712.99,846.52,482.7,2842.06,0.28,0.35,0.2,0.45,32075.0,6884.0,0.2146219797349961,0.55,0.613529492,8.013984723304755,884.77,17.51,3,0.8436525620132633,High Potential,Scalable Self-delivery Leaders,Expand
